anio,mes,id_vu,razon_social,rut,nombre_establecimiento,rubro,id_rubro,ciiu4,id_ciiu4,ciiu6,id_ciiu6,region,provincia,comuna,id_comuna,latitud,longitud,rol_establecimiento,id_declaracion,tipo_movimiento,toneladas,tratamiento_n1_id,tratamiento_n1,tratamiento_n2_id,tratamiento_n2,tratamiento_n3_id,tratamiento_n3,ler_codigo,ler_nombre,ler_capitulo_num,ler_capitulo,ler_subcapitulo_num,ler_subcapitulo,trazabilidad_id_vu,trazabilidad_nombre_establecimiento,trazabilidad_razon_social,trazabilidad_comuna,trazabilidad_region,trazabilidad_pais,fuente_archivo,es_declaracion_excluida_original
2024,1,2372,CRISTALERIAS DE CHILE S A,90331000-6,CRISTALERIAS DE CHILE  S A,Otras industrias manufactureras,10,Fabricación de vidrio y productos de vidrio,C2310,Fabricación de vidrio hueco,C231002,Metropolitana de Santiago,Talagante,Padre Hurtado,13604,-33.565626892352,-70.818762984829,Generador Industrial,671670,2,11.49,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,15 01 02 | Envases de plástico,15 01 02 | Envases de plástico,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5459962.0,PLANTA ENFAENA,ENFAENA S.A.,La Pintana,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,1,2372,CRISTALERIAS DE CHILE S A,90331000-6,CRISTALERIAS DE CHILE  S A,Otras industrias manufactureras,10,Fabricación de vidrio y productos de vidrio,C2310,Fabricación de vidrio hueco,C231002,Metropolitana de Santiago,Talagante,Padre Hurtado,13604,-33.565626892352,-70.818762984829,Generador Industrial,671670,2,2.92,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,15 01 02 | Envases de plástico,15 01 02 | Envases de plástico,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5461360.0,ECOLOGICA SA,ECO LOGICA S A,Lampa,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,1,2372,CRISTALERIAS DE CHILE S A,90331000-6,CRISTALERIAS DE CHILE  S A,Otras industrias manufactureras,10,Fabricación de vidrio y productos de vidrio,C2310,Fabricación de vidrio hueco,C231002,Metropolitana de Santiago,Talagante,Padre Hurtado,13604,-33.565626892352,-70.818762984829,Generador Industrial,671670,2,5.61,2.0,Valorización,8.0,Reciclaje,,,16 03 06 | Residuos orgánicos distintos de los especificados en el código 16 03 05,16 03 06 | Residuos orgánicos distintos de los especificados en el código 16 03 05,16,16 | Residuos no especificados en otro capítulo de la lista,3,03 | Lotes de productos fuera de especificación y productos no utilizados,5453558.0,RECICLAJES INDUSTRIALES SA,RECICLAJES INDUSTRIALES S A,Pudahuel,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,1,2372,CRISTALERIAS DE CHILE S A,90331000-6,CRISTALERIAS DE CHILE  S A,Otras industrias manufactureras,10,Fabricación de vidrio y productos de vidrio,C2310,Fabricación de vidrio hueco,C231002,Metropolitana de Santiago,Talagante,Padre Hurtado,13604,-33.565626892352,-70.818762984829,Generador Industrial,671670,2,0.62,2.0,Valorización,8.0,Reciclaje,,,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,5464995.0,COMERCIAL RIO ACONCAGUA SPA,COMERCIAL RIO ACONCAGUA SPA,Quilicura,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,1,2372,CRISTALERIAS DE CHILE S A,90331000-6,CRISTALERIAS DE CHILE  S A,Otras industrias manufactureras,10,Fabricación de vidrio y productos de vidrio,C2310,Fabricación de vidrio hueco,C231002,Metropolitana de Santiago,Talagante,Padre Hurtado,13604,-33.565626892352,-70.818762984829,Generador Industrial,671670,2,164.52,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,78709.0,RELLENO SANITARIO SANTIAGO PONIENTE,VEOLIA SU CHILE S.A.,Maipú,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,2,2372,CRISTALERIAS DE CHILE S A,90331000-6,CRISTALERIAS DE CHILE  S A,Otras industrias manufactureras,10,Fabricación de vidrio y productos de vidrio,C2310,Fabricación de vidrio hueco,C231002,Metropolitana de Santiago,Talagante,Padre Hurtado,13604,-33.565626892352,-70.818762984829,Generador Industrial,676247,2,1.051,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",15 01 01 | Envases de papel y cartón,15 01 01 | Envases de papel y cartón,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5459962.0,PLANTA ENFAENA,ENFAENA S.A.,La Pintana,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,2,2372,CRISTALERIAS DE CHILE S A,90331000-6,CRISTALERIAS DE CHILE  S A,Otras industrias manufactureras,10,Fabricación de vidrio y productos de vidrio,C2310,Fabricación de vidrio hueco,C231002,Metropolitana de Santiago,Talagante,Padre Hurtado,13604,-33.565626892352,-70.818762984829,Generador Industrial,676247,2,15.65,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,15 01 02 | Envases de plástico,15 01 02 | Envases de plástico,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5459962.0,PLANTA ENFAENA,ENFAENA S.A.,La Pintana,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,2,2372,CRISTALERIAS DE CHILE S A,90331000-6,CRISTALERIAS DE CHILE  S A,Otras industrias manufactureras,10,Fabricación de vidrio y productos de vidrio,C2310,Fabricación de vidrio hueco,C231002,Metropolitana de Santiago,Talagante,Padre Hurtado,13604,-33.565626892352,-70.818762984829,Generador Industrial,676247,2,0.852,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,15 01 02 | Envases de plástico,15 01 02 | Envases de plástico,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5461360.0,ECOLOGICA SA,ECO LOGICA S A,Lampa,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,2,2372,CRISTALERIAS DE CHILE S A,90331000-6,CRISTALERIAS DE CHILE  S A,Otras industrias manufactureras,10,Fabricación de vidrio y productos de vidrio,C2310,Fabricación de vidrio hueco,C231002,Metropolitana de Santiago,Talagante,Padre Hurtado,13604,-33.565626892352,-70.818762984829,Generador Industrial,676247,2,2.29,2.0,Valorización,8.0,Reciclaje,,,15 01 03 | Envases de madera,15 01 03 | Envases de madera,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5453558.0,RECICLAJES INDUSTRIALES SA,RECICLAJES INDUSTRIALES S A,Pudahuel,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,2,2372,CRISTALERIAS DE CHILE S A,90331000-6,CRISTALERIAS DE CHILE  S A,Otras industrias manufactureras,10,Fabricación de vidrio y productos de vidrio,C2310,Fabricación de vidrio hueco,C231002,Metropolitana de Santiago,Talagante,Padre Hurtado,13604,-33.565626892352,-70.818762984829,Generador Industrial,676247,2,4.24,2.0,Valorización,8.0,Reciclaje,,,16 03 06 | Residuos orgánicos distintos de los especificados en el código 16 03 05,16 03 06 | Residuos orgánicos distintos de los especificados en el código 16 03 05,16,16 | Residuos no especificados en otro capítulo de la lista,3,03 | Lotes de productos fuera de especificación y productos no utilizados,5453558.0,RECICLAJES INDUSTRIALES SA,RECICLAJES INDUSTRIALES S A,Pudahuel,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,2,2372,CRISTALERIAS DE CHILE S A,90331000-6,CRISTALERIAS DE CHILE  S A,Otras industrias manufactureras,10,Fabricación de vidrio y productos de vidrio,C2310,Fabricación de vidrio hueco,C231002,Metropolitana de Santiago,Talagante,Padre Hurtado,13604,-33.565626892352,-70.818762984829,Generador Industrial,676247,2,140.53,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,78709.0,RELLENO SANITARIO SANTIAGO PONIENTE,VEOLIA SU CHILE S.A.,Maipú,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,2,2372,CRISTALERIAS DE CHILE S A,90331000-6,CRISTALERIAS DE CHILE  S A,Otras industrias manufactureras,10,Fabricación de vidrio y productos de vidrio,C2310,Fabricación de vidrio hueco,C231002,Metropolitana de Santiago,Talagante,Padre Hurtado,13604,-33.565626892352,-70.818762984829,Generador Industrial,676247,2,0.008,1.0,Eliminación,48.0,Pretratamiento,56.0,Residuos municipales asimilables a domiciliarios,20 01 99 | Otras fracciones no especificadas en otra categoría,20 01 99 | Otras fracciones no especificadas en otra categoría,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5461360.0,ECOLOGICA SA,ECO LOGICA S A,Lampa,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,3,2372,CRISTALERIAS DE CHILE S A,90331000-6,CRISTALERIAS DE CHILE  S A,Otras industrias manufactureras,10,Fabricación de vidrio y productos de vidrio,C2310,Fabricación de vidrio hueco,C231002,Metropolitana de Santiago,Talagante,Padre Hurtado,13604,-33.565626892352,-70.818762984829,Generador Industrial,704546,2,14.47,2.0,Valorización,8.0,Reciclaje,27.0,Compostaje,15 01 03 | Envases de madera,15 01 03 | Envases de madera,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5453558.0,RECICLAJES INDUSTRIALES SA,RECICLAJES INDUSTRIALES S A,Pudahuel,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,3,2372,CRISTALERIAS DE CHILE S A,90331000-6,CRISTALERIAS DE CHILE  S A,Otras industrias manufactureras,10,Fabricación de vidrio y productos de vidrio,C2310,Fabricación de vidrio hueco,C231002,Metropolitana de Santiago,Talagante,Padre Hurtado,13604,-33.565626892352,-70.818762984829,Generador Industrial,704546,2,2.95,2.0,Valorización,8.0,Reciclaje,27.0,Compostaje,15 01 03 | Envases de madera,15 01 03 | Envases de madera,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5461755.0,IDEA CORP SA,IDEA CORP SA,San Bernardo,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,3,2372,CRISTALERIAS DE CHILE S A,90331000-6,CRISTALERIAS DE CHILE  S A,Otras industrias manufactureras,10,Fabricación de vidrio y productos de vidrio,C2310,Fabricación de vidrio hueco,C231002,Metropolitana de Santiago,Talagante,Padre Hurtado,13604,-33.565626892352,-70.818762984829,Generador Industrial,704546,2,4.95,2.0,Valorización,8.0,Reciclaje,27.0,Compostaje,20 01 08 | Residuos biodegradables de cocinas y restaurantes,20 01 08 | Residuos biodegradables de cocinas y restaurantes,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5453558.0,RECICLAJES INDUSTRIALES SA,RECICLAJES INDUSTRIALES S A,Pudahuel,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,3,2372,CRISTALERIAS DE CHILE S A,90331000-6,CRISTALERIAS DE CHILE  S A,Otras industrias manufactureras,10,Fabricación de vidrio y productos de vidrio,C2310,Fabricación de vidrio hueco,C231002,Metropolitana de Santiago,Talagante,Padre Hurtado,13604,-33.565626892352,-70.818762984829,Generador Industrial,704546,2,3.342,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,15 01 02 | Envases de plástico,15 01 02 | Envases de plástico,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5464444.0,COMERCIAL IVAN VASQUEZ CASTRO,"IVAN RAFAEL VASQUEZ CASTRO .COMERCIALIZADORA DE PLASTICOS, PAPELES Y",Cerro Navia,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,3,2372,CRISTALERIAS DE CHILE S A,90331000-6,CRISTALERIAS DE CHILE  S A,Otras industrias manufactureras,10,Fabricación de vidrio y productos de vidrio,C2310,Fabricación de vidrio hueco,C231002,Metropolitana de Santiago,Talagante,Padre Hurtado,13604,-33.565626892352,-70.818762984829,Generador Industrial,704546,2,5.61,2.0,Valorización,8.0,Reciclaje,,,16 03 06 | Residuos orgánicos distintos de los especificados en el código 16 03 05,16 03 06 | Residuos orgánicos distintos de los especificados en el código 16 03 05,16,16 | Residuos no especificados en otro capítulo de la lista,3,03 | Lotes de productos fuera de especificación y productos no utilizados,5453558.0,RECICLAJES INDUSTRIALES SA,RECICLAJES INDUSTRIALES S A,Pudahuel,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,3,2372,CRISTALERIAS DE CHILE S A,90331000-6,CRISTALERIAS DE CHILE  S A,Otras industrias manufactureras,10,Fabricación de vidrio y productos de vidrio,C2310,Fabricación de vidrio hueco,C231002,Metropolitana de Santiago,Talagante,Padre Hurtado,13604,-33.565626892352,-70.818762984829,Generador Industrial,704546,2,0.62,2.0,Valorización,8.0,Reciclaje,,,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,5464995.0,COMERCIAL RIO ACONCAGUA SPA,COMERCIAL RIO ACONCAGUA SPA,Quilicura,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,3,2372,CRISTALERIAS DE CHILE S A,90331000-6,CRISTALERIAS DE CHILE  S A,Otras industrias manufactureras,10,Fabricación de vidrio y productos de vidrio,C2310,Fabricación de vidrio hueco,C231002,Metropolitana de Santiago,Talagante,Padre Hurtado,13604,-33.565626892352,-70.818762984829,Generador Industrial,704546,2,45.53,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 01 99 | Otras fracciones no especificadas en otra categoría,20 01 99 | Otras fracciones no especificadas en otra categoría,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),7803.0,RELLENO SANITARIO LOMA LOS COLORADOS,K D M  S.A.,Tiltil,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,3,2372,CRISTALERIAS DE CHILE S A,90331000-6,CRISTALERIAS DE CHILE  S A,Otras industrias manufactureras,10,Fabricación de vidrio y productos de vidrio,C2310,Fabricación de vidrio hueco,C231002,Metropolitana de Santiago,Talagante,Padre Hurtado,13604,-33.565626892352,-70.818762984829,Generador Industrial,704546,2,6.74,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 01 99 | Otras fracciones no especificadas en otra categoría,20 01 99 | Otras fracciones no especificadas en otra categoría,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),78709.0,RELLENO SANITARIO SANTIAGO PONIENTE,VEOLIA SU CHILE S.A.,Maipú,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,3,2372,CRISTALERIAS DE CHILE S A,90331000-6,CRISTALERIAS DE CHILE  S A,Otras industrias manufactureras,10,Fabricación de vidrio y productos de vidrio,C2310,Fabricación de vidrio hueco,C231002,Metropolitana de Santiago,Talagante,Padre Hurtado,13604,-33.565626892352,-70.818762984829,Generador Industrial,704546,2,63.07,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 01 99 | Otras fracciones no especificadas en otra categoría,20 01 99 | Otras fracciones no especificadas en otra categoría,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,3,2372,CRISTALERIAS DE CHILE S A,90331000-6,CRISTALERIAS DE CHILE  S A,Otras industrias manufactureras,10,Fabricación de vidrio y productos de vidrio,C2310,Fabricación de vidrio hueco,C231002,Metropolitana de Santiago,Talagante,Padre Hurtado,13604,-33.565626892352,-70.818762984829,Generador Industrial,704546,2,15.88,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,78709.0,RELLENO SANITARIO SANTIAGO PONIENTE,VEOLIA SU CHILE S.A.,Maipú,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,4,2372,CRISTALERIAS DE CHILE S A,90331000-6,CRISTALERIAS DE CHILE  S A,Otras industrias manufactureras,10,Fabricación de vidrio y productos de vidrio,C2310,Fabricación de vidrio hueco,C231002,Metropolitana de Santiago,Talagante,Padre Hurtado,13604,-33.565626892352,-70.818762984829,Generador Industrial,724905,2,21.44,2.0,Valorización,8.0,Reciclaje,27.0,Compostaje,15 01 03 | Envases de madera,15 01 03 | Envases de madera,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5453558.0,RECICLAJES INDUSTRIALES SA,RECICLAJES INDUSTRIALES S A,Pudahuel,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,4,2372,CRISTALERIAS DE CHILE S A,90331000-6,CRISTALERIAS DE CHILE  S A,Otras industrias manufactureras,10,Fabricación de vidrio y productos de vidrio,C2310,Fabricación de vidrio hueco,C231002,Metropolitana de Santiago,Talagante,Padre Hurtado,13604,-33.565626892352,-70.818762984829,Generador Industrial,724905,2,2.68,2.0,Valorización,8.0,Reciclaje,27.0,Compostaje,15 01 03 | Envases de madera,15 01 03 | Envases de madera,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5461755.0,IDEA CORP SA,IDEA CORP SA,San Bernardo,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,4,2372,CRISTALERIAS DE CHILE S A,90331000-6,CRISTALERIAS DE CHILE  S A,Otras industrias manufactureras,10,Fabricación de vidrio y productos de vidrio,C2310,Fabricación de vidrio hueco,C231002,Metropolitana de Santiago,Talagante,Padre Hurtado,13604,-33.565626892352,-70.818762984829,Generador Industrial,724905,2,4.97,2.0,Valorización,8.0,Reciclaje,27.0,Compostaje,20 01 08 | Residuos biodegradables de cocinas y restaurantes,20 01 08 | Residuos biodegradables de cocinas y restaurantes,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5453558.0,RECICLAJES INDUSTRIALES SA,RECICLAJES INDUSTRIALES S A,Pudahuel,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,4,2372,CRISTALERIAS DE CHILE S A,90331000-6,CRISTALERIAS DE CHILE  S A,Otras industrias manufactureras,10,Fabricación de vidrio y productos de vidrio,C2310,Fabricación de vidrio hueco,C231002,Metropolitana de Santiago,Talagante,Padre Hurtado,13604,-33.565626892352,-70.818762984829,Generador Industrial,724905,2,12.01,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,15 01 02 | Envases de plástico,15 01 02 | Envases de plástico,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),244575.0,ECOBIO,ECOBIO SPA,Chillan Viejo,Ñuble,Chile,gi-sinader-2024-ckan.xlsx,False
2024,4,2372,CRISTALERIAS DE CHILE S A,90331000-6,CRISTALERIAS DE CHILE  S A,Otras industrias manufactureras,10,Fabricación de vidrio y productos de vidrio,C2310,Fabricación de vidrio hueco,C231002,Metropolitana de Santiago,Talagante,Padre Hurtado,13604,-33.565626892352,-70.818762984829,Generador Industrial,724905,2,1.97,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,15 01 02 | Envases de plástico,15 01 02 | Envases de plástico,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5464444.0,COMERCIAL IVAN VASQUEZ CASTRO,"IVAN RAFAEL VASQUEZ CASTRO .COMERCIALIZADORA DE PLASTICOS, PAPELES Y",Cerro Navia,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,4,2372,CRISTALERIAS DE CHILE S A,90331000-6,CRISTALERIAS DE CHILE  S A,Otras industrias manufactureras,10,Fabricación de vidrio y productos de vidrio,C2310,Fabricación de vidrio hueco,C231002,Metropolitana de Santiago,Talagante,Padre Hurtado,13604,-33.565626892352,-70.818762984829,Generador Industrial,724905,2,0.61,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,15 01 02 | Envases de plástico,15 01 02 | Envases de plástico,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5471252.0,CENTRO DE ACOPIO Y VALORIZACION,REMBRE SPA.,Quilicura,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,4,2372,CRISTALERIAS DE CHILE S A,90331000-6,CRISTALERIAS DE CHILE  S A,Otras industrias manufactureras,10,Fabricación de vidrio y productos de vidrio,C2310,Fabricación de vidrio hueco,C231002,Metropolitana de Santiago,Talagante,Padre Hurtado,13604,-33.565626892352,-70.818762984829,Generador Industrial,724905,2,4.57,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,15 01 02 | Envases de plástico,15 01 02 | Envases de plástico,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5487987.0,Ecobio - Vespucio,ECOBIO SPA,Quilicura,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,4,2372,CRISTALERIAS DE CHILE S A,90331000-6,CRISTALERIAS DE CHILE  S A,Otras industrias manufactureras,10,Fabricación de vidrio y productos de vidrio,C2310,Fabricación de vidrio hueco,C231002,Metropolitana de Santiago,Talagante,Padre Hurtado,13604,-33.565626892352,-70.818762984829,Generador Industrial,724905,2,56.63,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 01 99 | Otras fracciones no especificadas en otra categoría,20 01 99 | Otras fracciones no especificadas en otra categoría,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),7803.0,RELLENO SANITARIO LOMA LOS COLORADOS,K D M  S.A.,Tiltil,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,4,2372,CRISTALERIAS DE CHILE S A,90331000-6,CRISTALERIAS DE CHILE  S A,Otras industrias manufactureras,10,Fabricación de vidrio y productos de vidrio,C2310,Fabricación de vidrio hueco,C231002,Metropolitana de Santiago,Talagante,Padre Hurtado,13604,-33.565626892352,-70.818762984829,Generador Industrial,724905,2,27.7,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 01 99 | Otras fracciones no especificadas en otra categoría,20 01 99 | Otras fracciones no especificadas en otra categoría,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),78709.0,RELLENO SANITARIO SANTIAGO PONIENTE,VEOLIA SU CHILE S.A.,Maipú,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,4,2372,CRISTALERIAS DE CHILE S A,90331000-6,CRISTALERIAS DE CHILE  S A,Otras industrias manufactureras,10,Fabricación de vidrio y productos de vidrio,C2310,Fabricación de vidrio hueco,C231002,Metropolitana de Santiago,Talagante,Padre Hurtado,13604,-33.565626892352,-70.818762984829,Generador Industrial,724905,2,89.93,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 01 99 | Otras fracciones no especificadas en otra categoría,20 01 99 | Otras fracciones no especificadas en otra categoría,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
