anio,mes,id_vu,razon_social,rut,nombre_establecimiento,rubro,id_rubro,ciiu4,id_ciiu4,ciiu6,id_ciiu6,region,provincia,comuna,id_comuna,latitud,longitud,rol_establecimiento,id_declaracion,tipo_movimiento,toneladas,tratamiento_n1_id,tratamiento_n1,tratamiento_n2_id,tratamiento_n2,tratamiento_n3_id,tratamiento_n3,ler_codigo,ler_nombre,ler_capitulo_num,ler_capitulo,ler_subcapitulo_num,ler_subcapitulo,trazabilidad_id_vu,trazabilidad_nombre_establecimiento,trazabilidad_razon_social,trazabilidad_comuna,trazabilidad_region,trazabilidad_pais,fuente_archivo,es_declaracion_excluida_original
2024,10,313517,FINNING CHILE SA,91489000-4,SUCURSAL COPIAPO,Comercio mayorista,18,Venta al por mayor de otros tipos de maquinaria y equipo,G4659,Venta al por mayor de otros tipos de maquinaria y equipo n.c.p.,G465909,Atacama,Copiapó,Copiapó,3101,-27.344936266885,-70.36414579105,Generador Industrial,795414,2,0.68,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,5458426.0,BASE COPIAPO,COSEMAR SPA,Copiapó,Valparaíso,Chile,gi-sinader-2024-ckan.xlsx,False
2024,5,313517,FINNING CHILE SA,91489000-4,SUCURSAL COPIAPO,Comercio mayorista,18,Venta al por mayor de otros tipos de maquinaria y equipo,G4659,Venta al por mayor de otros tipos de maquinaria y equipo n.c.p.,G465909,Atacama,Copiapó,Copiapó,3101,-27.344936266885,-70.36414579105,Generador Industrial,797432,2,1.27,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 01 99 | Otras fracciones no especificadas en otra categoría,20 01 99 | Otras fracciones no especificadas en otra categoría,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),4507158.0,PLANTA KM 28,SOLUCIONES ECOLOGICAS DEL NORTE S A,Copiapó,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,5,313517,FINNING CHILE SA,91489000-4,SUCURSAL COPIAPO,Comercio mayorista,18,Venta al por mayor de otros tipos de maquinaria y equipo,G4659,Venta al por mayor de otros tipos de maquinaria y equipo n.c.p.,G465909,Atacama,Copiapó,Copiapó,3101,-27.344936266885,-70.36414579105,Generador Industrial,797432,2,0.72,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,7803.0,RELLENO SANITARIO LOMA LOS COLORADOS,K D M  S.A.,Tiltil,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,6,313517,FINNING CHILE SA,91489000-4,SUCURSAL COPIAPO,Comercio mayorista,18,Venta al por mayor de otros tipos de maquinaria y equipo,G4659,Venta al por mayor de otros tipos de maquinaria y equipo n.c.p.,G465909,Atacama,Copiapó,Copiapó,3101,-27.344936266885,-70.36414579105,Generador Industrial,797471,2,8.48,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 01 99 | Otras fracciones no especificadas en otra categoría,20 01 99 | Otras fracciones no especificadas en otra categoría,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),4507158.0,PLANTA KM 28,SOLUCIONES ECOLOGICAS DEL NORTE S A,Copiapó,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,6,313517,FINNING CHILE SA,91489000-4,SUCURSAL COPIAPO,Comercio mayorista,18,Venta al por mayor de otros tipos de maquinaria y equipo,G4659,Venta al por mayor de otros tipos de maquinaria y equipo n.c.p.,G465909,Atacama,Copiapó,Copiapó,3101,-27.344936266885,-70.36414579105,Generador Industrial,797471,2,0.71,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,7803.0,RELLENO SANITARIO LOMA LOS COLORADOS,K D M  S.A.,Tiltil,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,7,313517,FINNING CHILE SA,91489000-4,SUCURSAL COPIAPO,Comercio mayorista,18,Venta al por mayor de otros tipos de maquinaria y equipo,G4659,Venta al por mayor de otros tipos de maquinaria y equipo n.c.p.,G465909,Atacama,Copiapó,Copiapó,3101,-27.344936266885,-70.36414579105,Generador Industrial,797472,2,0.58,2.0,Valorización,8.0,Reciclaje,16.0,"Reciclaje de papel, cartón y productos de papel",20 01 01 | Papel y cartón,20 01 01 | Papel y cartón,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5472639.0,PUNTO ECO,MARIO ENRIQUE ESPEJO PAREDES,Copiapó,Atacama,Chile,gi-sinader-2024-ckan.xlsx,False
2024,7,313517,FINNING CHILE SA,91489000-4,SUCURSAL COPIAPO,Comercio mayorista,18,Venta al por mayor de otros tipos de maquinaria y equipo,G4659,Venta al por mayor de otros tipos de maquinaria y equipo n.c.p.,G465909,Atacama,Copiapó,Copiapó,3101,-27.344936266885,-70.36414579105,Generador Industrial,797472,2,2.55,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 01 99 | Otras fracciones no especificadas en otra categoría,20 01 99 | Otras fracciones no especificadas en otra categoría,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),4507158.0,PLANTA KM 28,SOLUCIONES ECOLOGICAS DEL NORTE S A,Copiapó,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,7,313517,FINNING CHILE SA,91489000-4,SUCURSAL COPIAPO,Comercio mayorista,18,Venta al por mayor de otros tipos de maquinaria y equipo,G4659,Venta al por mayor de otros tipos de maquinaria y equipo n.c.p.,G465909,Atacama,Copiapó,Copiapó,3101,-27.344936266885,-70.36414579105,Generador Industrial,797472,2,0.68,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,7803.0,RELLENO SANITARIO LOMA LOS COLORADOS,K D M  S.A.,Tiltil,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,8,313517,FINNING CHILE SA,91489000-4,SUCURSAL COPIAPO,Comercio mayorista,18,Venta al por mayor de otros tipos de maquinaria y equipo,G4659,Venta al por mayor de otros tipos de maquinaria y equipo n.c.p.,G465909,Atacama,Copiapó,Copiapó,3101,-27.344936266885,-70.36414579105,Generador Industrial,797474,2,0.23,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 01 99 | Otras fracciones no especificadas en otra categoría,20 01 99 | Otras fracciones no especificadas en otra categoría,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),4507158.0,PLANTA KM 28,SOLUCIONES ECOLOGICAS DEL NORTE S A,Copiapó,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,8,313517,FINNING CHILE SA,91489000-4,SUCURSAL COPIAPO,Comercio mayorista,18,Venta al por mayor de otros tipos de maquinaria y equipo,G4659,Venta al por mayor de otros tipos de maquinaria y equipo n.c.p.,G465909,Atacama,Copiapó,Copiapó,3101,-27.344936266885,-70.36414579105,Generador Industrial,797474,2,0.62,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,7803.0,RELLENO SANITARIO LOMA LOS COLORADOS,K D M  S.A.,Tiltil,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,12,313518,SALINAS Y FABRES SOCIEDAD ANONIMA,91502000-3,SALINAS Y FABRES COPIAPO,Ventas y mantención de vehículos automotores,17,Venta de vehículos automotores,G4510,Venta al por mayor de vehículos automotores,G451001,Atacama,Copiapó,Copiapó,3101,-27.96587412551,-70.55536333529,Generador Industrial,840236,2,6.473,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",03 03 08 | Residuos procedentes de la clasificación de papel y cartón destinados al reciclado,03 03 08 | Residuos procedentes de la clasificación de papel y cartón destinados al reciclado,3,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",3,"03 | Residuos de la producción y transformación de pasta de papel, papel y cartón",5472639.0,PUNTO ECO,MARIO ENRIQUE ESPEJO PAREDES,Copiapó,Atacama,Chile,gi-sinader-2024-ckan.xlsx,False
2024,12,313518,SALINAS Y FABRES SOCIEDAD ANONIMA,91502000-3,SALINAS Y FABRES COPIAPO,Ventas y mantención de vehículos automotores,17,Venta de vehículos automotores,G4510,Venta al por mayor de vehículos automotores,G451001,Atacama,Copiapó,Copiapó,3101,-27.96587412551,-70.55536333529,Generador Industrial,840236,2,5.74,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",17 04 07 | Metales mezclados,17 04 07 | Metales mezclados,17,17 | Residuos de la construcción y demolición,4,04 | Metales (incluidas sus aleaciones),5472639.0,PUNTO ECO,MARIO ENRIQUE ESPEJO PAREDES,Copiapó,Atacama,Chile,gi-sinader-2024-ckan.xlsx,False
2024,12,313518,SALINAS Y FABRES SOCIEDAD ANONIMA,91502000-3,SALINAS Y FABRES COPIAPO,Ventas y mantención de vehículos automotores,17,Venta de vehículos automotores,G4510,Venta al por mayor de vehículos automotores,G451001,Atacama,Copiapó,Copiapó,3101,-27.96587412551,-70.55536333529,Generador Industrial,840236,2,0.71,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",20 01 39 | Plásticos,20 01 39 | Plásticos,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5472639.0,PUNTO ECO,MARIO ENRIQUE ESPEJO PAREDES,Copiapó,Atacama,Chile,gi-sinader-2024-ckan.xlsx,False
2024,12,313518,SALINAS Y FABRES SOCIEDAD ANONIMA,91502000-3,SALINAS Y FABRES COPIAPO,Ventas y mantención de vehículos automotores,17,Venta de vehículos automotores,G4510,Venta al por mayor de vehículos automotores,G451001,Atacama,Copiapó,Copiapó,3101,-27.96587412551,-70.55536333529,Generador Industrial,840236,2,0.37,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,5472639.0,PUNTO ECO,MARIO ENRIQUE ESPEJO PAREDES,Copiapó,Atacama,Chile,gi-sinader-2024-ckan.xlsx,False
2024,1,313536,AMECO CHILE SPA,96862140-8,AMECO CHILE S A,Otras actividades,20,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles",N7730,"Alquiler de maquinaria y equipo de oficina, sin operarios (sin servicio administrativo)",N773003,Atacama,Copiapó,Copiapó,3101,-27.391902593802,-70.310395847231,Generador Industrial,664658,2,1.97,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 07 | Residuos voluminosos (incluidos muebles),20 03 07 | Residuos voluminosos (incluidos muebles),20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,5484304.0,RELLENO SANITARIO EL CHULO,I MUNICIPALIDAD DE COPIAPO,Copiapó,Atacama,Chile,gi-sinader-2024-ckan.xlsx,False
2024,2,313536,AMECO CHILE SPA,96862140-8,AMECO CHILE S A,Otras actividades,20,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles",N7730,"Alquiler de maquinaria y equipo de oficina, sin operarios (sin servicio administrativo)",N773003,Atacama,Copiapó,Copiapó,3101,-27.391902593802,-70.310395847231,Generador Industrial,676534,2,1.43,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,5484304.0,RELLENO SANITARIO EL CHULO,I MUNICIPALIDAD DE COPIAPO,Copiapó,Atacama,Chile,gi-sinader-2024-ckan.xlsx,False
2024,3,313536,AMECO CHILE SPA,96862140-8,AMECO CHILE S A,Otras actividades,20,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles",N7730,"Alquiler de maquinaria y equipo de oficina, sin operarios (sin servicio administrativo)",N773003,Atacama,Copiapó,Copiapó,3101,-27.391902593802,-70.310395847231,Generador Industrial,703283,2,1.46,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 07 | Residuos voluminosos (incluidos muebles),20 03 07 | Residuos voluminosos (incluidos muebles),20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,5484304.0,RELLENO SANITARIO EL CHULO,I MUNICIPALIDAD DE COPIAPO,Copiapó,Atacama,Chile,gi-sinader-2024-ckan.xlsx,False
2024,4,313536,AMECO CHILE SPA,96862140-8,AMECO CHILE S A,Otras actividades,20,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles",N7730,"Alquiler de maquinaria y equipo de oficina, sin operarios (sin servicio administrativo)",N773003,Atacama,Copiapó,Copiapó,3101,-27.391902593802,-70.310395847231,Generador Industrial,719090,2,0.05,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",20 01 01 | Papel y cartón,20 01 01 | Papel y cartón,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5469572.0,CERENOR LIMITADA,CENTRO DE RECICLAJE DEL NORTE LIMITADA,Tierra Amarilla,Atacama,Chile,gi-sinader-2024-ckan.xlsx,False
2024,4,313536,AMECO CHILE SPA,96862140-8,AMECO CHILE S A,Otras actividades,20,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles",N7730,"Alquiler de maquinaria y equipo de oficina, sin operarios (sin servicio administrativo)",N773003,Atacama,Copiapó,Copiapó,3101,-27.391902593802,-70.310395847231,Generador Industrial,719090,2,0.008,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,20 01 39 | Plásticos,20 01 39 | Plásticos,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5469572.0,CERENOR LIMITADA,CENTRO DE RECICLAJE DEL NORTE LIMITADA,Tierra Amarilla,Atacama,Chile,gi-sinader-2024-ckan.xlsx,False
2024,5,313536,AMECO CHILE SPA,96862140-8,AMECO CHILE S A,Otras actividades,20,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles",N7730,"Alquiler de maquinaria y equipo de oficina, sin operarios (sin servicio administrativo)",N773003,Atacama,Copiapó,Copiapó,3101,-27.391902593802,-70.310395847231,Generador Industrial,732200,2,2.28,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 07 | Residuos voluminosos (incluidos muebles),20 03 07 | Residuos voluminosos (incluidos muebles),20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,5484304.0,RELLENO SANITARIO EL CHULO,I MUNICIPALIDAD DE COPIAPO,Copiapó,Atacama,Chile,gi-sinader-2024-ckan.xlsx,False
2024,6,313536,AMECO CHILE SPA,96862140-8,AMECO CHILE S A,Otras actividades,20,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles",N7730,"Alquiler de maquinaria y equipo de oficina, sin operarios (sin servicio administrativo)",N773003,Atacama,Copiapó,Copiapó,3101,-27.391902593802,-70.310395847231,Generador Industrial,739583,2,0.05,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",20 01 01 | Papel y cartón,20 01 01 | Papel y cartón,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5469572.0,CERENOR LIMITADA,CENTRO DE RECICLAJE DEL NORTE LIMITADA,Tierra Amarilla,Atacama,Chile,gi-sinader-2024-ckan.xlsx,False
2024,6,313536,AMECO CHILE SPA,96862140-8,AMECO CHILE S A,Otras actividades,20,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles",N7730,"Alquiler de maquinaria y equipo de oficina, sin operarios (sin servicio administrativo)",N773003,Atacama,Copiapó,Copiapó,3101,-27.391902593802,-70.310395847231,Generador Industrial,739583,2,0.014,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,20 01 39 | Plásticos,20 01 39 | Plásticos,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5469572.0,CERENOR LIMITADA,CENTRO DE RECICLAJE DEL NORTE LIMITADA,Tierra Amarilla,Atacama,Chile,gi-sinader-2024-ckan.xlsx,False
2024,6,313536,AMECO CHILE SPA,96862140-8,AMECO CHILE S A,Otras actividades,20,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles",N7730,"Alquiler de maquinaria y equipo de oficina, sin operarios (sin servicio administrativo)",N773003,Atacama,Copiapó,Copiapó,3101,-27.391902593802,-70.310395847231,Generador Industrial,739583,2,0.83,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 07 | Residuos voluminosos (incluidos muebles),20 03 07 | Residuos voluminosos (incluidos muebles),20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,5484304.0,RELLENO SANITARIO EL CHULO,I MUNICIPALIDAD DE COPIAPO,Copiapó,Atacama,Chile,gi-sinader-2024-ckan.xlsx,False
2024,7,313536,AMECO CHILE SPA,96862140-8,AMECO CHILE S A,Otras actividades,20,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles",N7730,"Alquiler de maquinaria y equipo de oficina, sin operarios (sin servicio administrativo)",N773003,Atacama,Copiapó,Copiapó,3101,-27.391902593802,-70.310395847231,Generador Industrial,752208,2,0.05,2.0,Valorización,8.0,Reciclaje,16.0,"Reciclaje de papel, cartón y productos de papel",20 01 01 | Papel y cartón,20 01 01 | Papel y cartón,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5469572.0,CERENOR LIMITADA,CENTRO DE RECICLAJE DEL NORTE LIMITADA,Tierra Amarilla,Atacama,Chile,gi-sinader-2024-ckan.xlsx,False
2024,7,313536,AMECO CHILE SPA,96862140-8,AMECO CHILE S A,Otras actividades,20,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles",N7730,"Alquiler de maquinaria y equipo de oficina, sin operarios (sin servicio administrativo)",N773003,Atacama,Copiapó,Copiapó,3101,-27.391902593802,-70.310395847231,Generador Industrial,752208,2,0.02,2.0,Valorización,8.0,Reciclaje,18.0,Reciclaje de plásticos,20 01 39 | Plásticos,20 01 39 | Plásticos,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5469572.0,CERENOR LIMITADA,CENTRO DE RECICLAJE DEL NORTE LIMITADA,Tierra Amarilla,Atacama,Chile,gi-sinader-2024-ckan.xlsx,False
2024,7,313536,AMECO CHILE SPA,96862140-8,AMECO CHILE S A,Otras actividades,20,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles",N7730,"Alquiler de maquinaria y equipo de oficina, sin operarios (sin servicio administrativo)",N773003,Atacama,Copiapó,Copiapó,3101,-27.391902593802,-70.310395847231,Generador Industrial,752208,2,0.82,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 07 | Residuos voluminosos (incluidos muebles),20 03 07 | Residuos voluminosos (incluidos muebles),20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,5484304.0,RELLENO SANITARIO EL CHULO,I MUNICIPALIDAD DE COPIAPO,Copiapó,Atacama,Chile,gi-sinader-2024-ckan.xlsx,False
2024,8,313536,AMECO CHILE SPA,96862140-8,AMECO CHILE S A,Otras actividades,20,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles",N7730,"Alquiler de maquinaria y equipo de oficina, sin operarios (sin servicio administrativo)",N773003,Atacama,Copiapó,Copiapó,3101,-27.391902593802,-70.310395847231,Generador Industrial,761792,2,3.33,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 07 | Residuos voluminosos (incluidos muebles),20 03 07 | Residuos voluminosos (incluidos muebles),20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,5484304.0,RELLENO SANITARIO EL CHULO,I MUNICIPALIDAD DE COPIAPO,Copiapó,Atacama,Chile,gi-sinader-2024-ckan.xlsx,False
2024,9,313536,AMECO CHILE SPA,96862140-8,AMECO CHILE S A,Otras actividades,20,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles",N7730,"Alquiler de maquinaria y equipo de oficina, sin operarios (sin servicio administrativo)",N773003,Atacama,Copiapó,Copiapó,3101,-27.391902593802,-70.310395847231,Generador Industrial,776768,2,0.93,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 07 | Residuos voluminosos (incluidos muebles),20 03 07 | Residuos voluminosos (incluidos muebles),20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,5484304.0,RELLENO SANITARIO EL CHULO,I MUNICIPALIDAD DE COPIAPO,Copiapó,Atacama,Chile,gi-sinader-2024-ckan.xlsx,False
2024,10,313536,AMECO CHILE SPA,96862140-8,AMECO CHILE S A,Otras actividades,20,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles",N7730,"Alquiler de maquinaria y equipo de oficina, sin operarios (sin servicio administrativo)",N773003,Atacama,Copiapó,Copiapó,3101,-27.391902593802,-70.310395847231,Generador Industrial,792710,2,0.18,2.0,Valorización,8.0,Reciclaje,16.0,"Reciclaje de papel, cartón y productos de papel",20 01 01 | Papel y cartón,20 01 01 | Papel y cartón,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5469572.0,CERENOR LIMITADA,CENTRO DE RECICLAJE DEL NORTE LIMITADA,Tierra Amarilla,Atacama,Chile,gi-sinader-2024-ckan.xlsx,False
2024,10,313536,AMECO CHILE SPA,96862140-8,AMECO CHILE S A,Otras actividades,20,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles",N7730,"Alquiler de maquinaria y equipo de oficina, sin operarios (sin servicio administrativo)",N773003,Atacama,Copiapó,Copiapó,3101,-27.391902593802,-70.310395847231,Generador Industrial,792710,2,0.06,2.0,Valorización,8.0,Reciclaje,18.0,Reciclaje de plásticos,20 01 39 | Plásticos,20 01 39 | Plásticos,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5469572.0,CERENOR LIMITADA,CENTRO DE RECICLAJE DEL NORTE LIMITADA,Tierra Amarilla,Atacama,Chile,gi-sinader-2024-ckan.xlsx,False
2024,10,313536,AMECO CHILE SPA,96862140-8,AMECO CHILE S A,Otras actividades,20,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles",N7730,"Alquiler de maquinaria y equipo de oficina, sin operarios (sin servicio administrativo)",N773003,Atacama,Copiapó,Copiapó,3101,-27.391902593802,-70.310395847231,Generador Industrial,792710,2,2.07,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 07 | Residuos voluminosos (incluidos muebles),20 03 07 | Residuos voluminosos (incluidos muebles),20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,5484304.0,RELLENO SANITARIO EL CHULO,I MUNICIPALIDAD DE COPIAPO,Copiapó,Atacama,Chile,gi-sinader-2024-ckan.xlsx,False
