año,mes,id_vu,razon_social,rut_razon_social,nombre_establecimiento,rubro,rubro_id,ciiu4,ciiu4_id,ciiu6,ciiu6_id,region,provincia,comuna,codigo_unico_territorial,latitud,longitud,rol_establecimiento,declaracion_id,tipo_recepcion,cantidad_toneladas,tratamiento_n1_id,tratamiento_n1_name,tratamiento_n2_id,tratamiento_n2_name,tratamiento_n3_id,tratamiento_n3_name,LER,LER_numero,LER_capitulo,LER_numero_capitulo,LER_subcapitulo,LER_numero_subcapitulo,trazabilidad__id_vu,trazabilidad__nombre_establecimiento,trazabilidad__razon_social,trazabilidad__comuna,trazabilidad__region,trazabilidad__pais
2024,1,97614,CONSORCIO SANTA MARTA S A,96828810-5,RELLENO SANITARIO SANTA MARTA,Gestores de residuos,15,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Talagante,Talagante,13601,-33.697171417964,-70.802532359533,Destinatario Final,666706,1,97.78,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,"19 12 12 | Otros residuos (incluidas mezclas de materiales) procedentes del tratamiento mecánico de residuos, distintos de los especificados en el código 19 12 11",12,"19 | Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial",19,"12 | Residuos del tratamiento mecánico de residuos (por ejemplo, clasificación, trituración, compactación, peletización) no especificados en otra categoría",12,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile
2024,1,97614,CONSORCIO SANTA MARTA S A,96828810-5,RELLENO SANITARIO SANTA MARTA,Gestores de residuos,15,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Talagante,Talagante,13601,-33.697171417964,-70.802532359533,Destinatario Final,666706,1,14.8374,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 01 01 | Papel y cartón,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),1,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile
2024,1,97614,CONSORCIO SANTA MARTA S A,96828810-5,RELLENO SANITARIO SANTA MARTA,Gestores de residuos,15,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Talagante,Talagante,13601,-33.697171417964,-70.802532359533,Destinatario Final,666706,1,0.0539,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 01 02 | Vidrio,2,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),1,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile
2024,1,97614,CONSORCIO SANTA MARTA S A,96828810-5,RELLENO SANITARIO SANTA MARTA,Gestores de residuos,15,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Talagante,Talagante,13601,-33.697171417964,-70.802532359533,Destinatario Final,666706,1,173.22,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 01 08 | Residuos biodegradables de cocinas y restaurantes,8,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),1,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile
2024,1,97614,CONSORCIO SANTA MARTA S A,96828810-5,RELLENO SANITARIO SANTA MARTA,Gestores de residuos,15,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Talagante,Talagante,13601,-33.697171417964,-70.802532359533,Destinatario Final,666706,1,18.1324,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 01 08 | Residuos biodegradables de cocinas y restaurantes,8,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),1,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile
2024,1,97614,CONSORCIO SANTA MARTA S A,96828810-5,RELLENO SANITARIO SANTA MARTA,Gestores de residuos,15,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Talagante,Talagante,13601,-33.697171417964,-70.802532359533,Destinatario Final,666706,1,0.3773,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 01 10 | Ropa,10,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),1,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile
2024,1,97614,CONSORCIO SANTA MARTA S A,96828810-5,RELLENO SANITARIO SANTA MARTA,Gestores de residuos,15,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Talagante,Talagante,13601,-33.697171417964,-70.802532359533,Destinatario Final,666706,1,7.75,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 01 38 | Madera distinta de la especificada en el código 20 01 37,38,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),1,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile
2024,1,97614,CONSORCIO SANTA MARTA S A,96828810-5,RELLENO SANITARIO SANTA MARTA,Gestores de residuos,15,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Talagante,Talagante,13601,-33.697171417964,-70.802532359533,Destinatario Final,666706,1,4.853,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 01 39 | Plásticos,39,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),1,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile
2024,1,97614,CONSORCIO SANTA MARTA S A,96828810-5,RELLENO SANITARIO SANTA MARTA,Gestores de residuos,15,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Talagante,Talagante,13601,-33.697171417964,-70.802532359533,Destinatario Final,666706,1,3.78,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 01 40 | Metales,40,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),1,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile
2024,1,97614,CONSORCIO SANTA MARTA S A,96828810-5,RELLENO SANITARIO SANTA MARTA,Gestores de residuos,15,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Talagante,Talagante,13601,-33.697171417964,-70.802532359533,Destinatario Final,666706,1,724.09,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 01 99 | Otras fracciones no especificadas en otra categoría,99,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),1,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile
2024,1,97614,CONSORCIO SANTA MARTA S A,96828810-5,RELLENO SANITARIO SANTA MARTA,Gestores de residuos,15,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Talagante,Talagante,13601,-33.697171417964,-70.802532359533,Destinatario Final,666706,1,2158.14888,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 01 99 | Otras fracciones no especificadas en otra categoría,99,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),1,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile
2024,1,97614,CONSORCIO SANTA MARTA S A,96828810-5,RELLENO SANITARIO SANTA MARTA,Gestores de residuos,15,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Talagante,Talagante,13601,-33.697171417964,-70.802532359533,Destinatario Final,666706,1,74.94,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 02 01 | Residuos biodegradables,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,02 | Residuos de parques y jardines (incluidos los residuos de cementerios),2,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile
2024,1,97614,CONSORCIO SANTA MARTA S A,96828810-5,RELLENO SANITARIO SANTA MARTA,Gestores de residuos,15,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Talagante,Talagante,13601,-33.697171417964,-70.802532359533,Destinatario Final,666706,1,2068.249,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile
2024,1,97614,CONSORCIO SANTA MARTA S A,96828810-5,RELLENO SANITARIO SANTA MARTA,Gestores de residuos,15,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Talagante,Talagante,13601,-33.697171417964,-70.802532359533,Destinatario Final,666706,1,3664.302,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile
2024,1,97614,CONSORCIO SANTA MARTA S A,96828810-5,RELLENO SANITARIO SANTA MARTA,Gestores de residuos,15,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Talagante,Talagante,13601,-33.697171417964,-70.802532359533,Destinatario Final,666706,1,506.39,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 03 | Residuos de limpieza viaria,3,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile
2024,1,97614,CONSORCIO SANTA MARTA S A,96828810-5,RELLENO SANITARIO SANTA MARTA,Gestores de residuos,15,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Talagante,Talagante,13601,-33.697171417964,-70.802532359533,Destinatario Final,666706,1,220.14,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 03 | Residuos de limpieza viaria,3,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile
2024,1,97614,CONSORCIO SANTA MARTA S A,96828810-5,RELLENO SANITARIO SANTA MARTA,Gestores de residuos,15,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Talagante,Talagante,13601,-33.697171417964,-70.802532359533,Destinatario Final,666706,1,1.89,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 07 | Residuos voluminosos (incluidos muebles),7,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile
2024,1,97614,CONSORCIO SANTA MARTA S A,96828810-5,RELLENO SANITARIO SANTA MARTA,Gestores de residuos,15,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Talagante,Talagante,13601,-33.697171417964,-70.802532359533,Destinatario Final,666706,1,93.71,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 99 | Residuos municipales no especificados en otra categoría,99,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile
2024,1,97614,CONSORCIO SANTA MARTA S A,96828810-5,RELLENO SANITARIO SANTA MARTA,Gestores de residuos,15,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Talagante,Talagante,13601,-33.697171417964,-70.802532359533,Destinatario Final,666706,1,921.579,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 99 | Residuos municipales no especificados en otra categoría,99,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile
2024,1,97614,CONSORCIO SANTA MARTA S A,96828810-5,RELLENO SANITARIO SANTA MARTA,Gestores de residuos,15,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Talagante,Talagante,13601,-33.697171417964,-70.802532359533,Destinatario Final,666706,1,59.32,1.0,Eliminación,3.0,Disposición final,60.0,Sitio de Escombros de la Construcción,20 01 99 | Otras fracciones no especificadas en otra categoría,99,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),1,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile
2024,1,97614,CONSORCIO SANTA MARTA S A,96828810-5,RELLENO SANITARIO SANTA MARTA,Gestores de residuos,15,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Talagante,Talagante,13601,-33.697171417964,-70.802532359533,Destinatario Final,666706,1,2.669,1.0,Eliminación,3.0,Disposición final,12.0,Vertedero,20 03 01 | Mezclas de residuos municipales,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile
2024,1,97614,CONSORCIO SANTA MARTA S A,96828810-5,RELLENO SANITARIO SANTA MARTA,Gestores de residuos,15,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Talagante,Talagante,13601,-33.697171417964,-70.802532359533,Destinatario Final,666706,1,0.56,1.0,Eliminación,3.0,Disposición final,,,20 03 01 | Mezclas de residuos municipales,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile
2024,1,97614,CONSORCIO SANTA MARTA S A,96828810-5,RELLENO SANITARIO SANTA MARTA,Gestores de residuos,15,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Talagante,Talagante,13601,-33.697171417964,-70.802532359533,Destinatario Final,666706,1,4.55,1.0,Eliminación,,,,,12 01 05 | Virutas y rebabas de plástico,5,12 | Residuos del moldeado y del tratamiento físico y mecánico de superficie de metales y plásticos,12,01 | Residuos del moldeado y tratamiento físico y mecánico de superficie de metales y plásticos,1,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile
2024,1,97614,CONSORCIO SANTA MARTA S A,96828810-5,RELLENO SANITARIO SANTA MARTA,Gestores de residuos,15,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Talagante,Talagante,13601,-33.697171417964,-70.802532359533,Destinatario Final,666706,1,3.49,1.0,Eliminación,,,,,17 02 06 | Madera impregnada o pintada (no contiene sustancias peligrosas),6,17 | Residuos de la construcción y demolición,17,"02 | Madera, vidrio y plástico",2,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile
2024,1,97614,CONSORCIO SANTA MARTA S A,96828810-5,RELLENO SANITARIO SANTA MARTA,Gestores de residuos,15,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Talagante,Talagante,13601,-33.697171417964,-70.802532359533,Destinatario Final,666706,1,0.078,1.0,Eliminación,,,,,20 03 99 | Residuos municipales no especificados en otra categoría,99,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile
2024,1,97614,CONSORCIO SANTA MARTA S A,96828810-5,RELLENO SANITARIO SANTA MARTA,Gestores de residuos,15,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Talagante,Talagante,13601,-33.697171417964,-70.802532359533,Destinatario Final,666706,1,0.68,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,02 01 03 | Residuos de tejidos de vegetales,3,"02 | Residuos de la agricultura, horticultura, silvicultura y caza; residuos de la preparación y elaboración de alimentos",2,"01 | Residuos de la agricultura, horticultura, silvicultura y caza",1,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile
2024,1,97614,CONSORCIO SANTA MARTA S A,96828810-5,RELLENO SANITARIO SANTA MARTA,Gestores de residuos,15,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Talagante,Talagante,13601,-33.697171417964,-70.802532359533,Destinatario Final,666706,1,2.8,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,02 01 99 | Residuos no especificados en otra categoría,99,"02 | Residuos de la agricultura, horticultura, silvicultura y caza; residuos de la preparación y elaboración de alimentos",2,"01 | Residuos de la agricultura, horticultura, silvicultura y caza",1,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile
2024,1,97614,CONSORCIO SANTA MARTA S A,96828810-5,RELLENO SANITARIO SANTA MARTA,Gestores de residuos,15,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Talagante,Talagante,13601,-33.697171417964,-70.802532359533,Destinatario Final,666706,1,17.32,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,02 02 03 | Materiales inadecuados para el consumo o la elaboración,3,"02 | Residuos de la agricultura, horticultura, silvicultura y caza; residuos de la preparación y elaboración de alimentos",2,02 | Residuos de la preparación y elaboración de carne y otros alimentos de origen animal,2,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile
2024,1,97614,CONSORCIO SANTA MARTA S A,96828810-5,RELLENO SANITARIO SANTA MARTA,Gestores de residuos,15,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Talagante,Talagante,13601,-33.697171417964,-70.802532359533,Destinatario Final,666706,1,35.89,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,02 02 99 | Residuos no especificados en otra categoría,99,"02 | Residuos de la agricultura, horticultura, silvicultura y caza; residuos de la preparación y elaboración de alimentos",2,02 | Residuos de la preparación y elaboración de carne y otros alimentos de origen animal,2,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile
2024,1,97614,CONSORCIO SANTA MARTA S A,96828810-5,RELLENO SANITARIO SANTA MARTA,Gestores de residuos,15,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Talagante,Talagante,13601,-33.697171417964,-70.802532359533,Destinatario Final,666706,1,66.17,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,02 03 04 | Materiales inadecuados para el consumo o la elaboración,4,"02 | Residuos de la agricultura, horticultura, silvicultura y caza; residuos de la preparación y elaboración de alimentos",2,"03 | Residuos de la preparación y elaboración de frutas, hortalizas, cereales, aceites comestibles, cacao, café, té y tabaco; producción de conservas; producción de levadura y extracto de levadura, preparación y fermentación de melazas",3,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile
2024,1,97614,CONSORCIO SANTA MARTA S A,96828810-5,RELLENO SANITARIO SANTA MARTA,Gestores de residuos,15,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Talagante,Talagante,13601,-33.697171417964,-70.802532359533,Destinatario Final,666706,1,161.51,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,02 03 99 | Residuos no especificados en otra categoría,99,"02 | Residuos de la agricultura, horticultura, silvicultura y caza; residuos de la preparación y elaboración de alimentos",2,"03 | Residuos de la preparación y elaboración de frutas, hortalizas, cereales, aceites comestibles, cacao, café, té y tabaco; producción de conservas; producción de levadura y extracto de levadura, preparación y fermentación de melazas",3,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile
2024,1,97614,CONSORCIO SANTA MARTA S A,96828810-5,RELLENO SANITARIO SANTA MARTA,Gestores de residuos,15,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Talagante,Talagante,13601,-33.697171417964,-70.802532359533,Destinatario Final,666706,1,23.36,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,02 05 99 | Residuos no especificados en otra categoría,99,"02 | Residuos de la agricultura, horticultura, silvicultura y caza; residuos de la preparación y elaboración de alimentos",2,05 | Residuos de la industria de productos lácteos,5,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile
2024,1,97614,CONSORCIO SANTA MARTA S A,96828810-5,RELLENO SANITARIO SANTA MARTA,Gestores de residuos,15,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Talagante,Talagante,13601,-33.697171417964,-70.802532359533,Destinatario Final,666706,1,11.31,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,02 06 99 | Residuos no especificados en otra categoría,99,"02 | Residuos de la agricultura, horticultura, silvicultura y caza; residuos de la preparación y elaboración de alimentos",2,06 | Residuos de la industria de panadería y pastelería,6,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile
2024,1,97614,CONSORCIO SANTA MARTA S A,96828810-5,RELLENO SANITARIO SANTA MARTA,Gestores de residuos,15,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Talagante,Talagante,13601,-33.697171417964,-70.802532359533,Destinatario Final,666706,1,1.07,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,02 07 99 | Residuos no especificados en otra categoría,99,"02 | Residuos de la agricultura, horticultura, silvicultura y caza; residuos de la preparación y elaboración de alimentos",2,"07 | Residuos de la producción de bebidas alcohólicas y no alcohólicas (excepto café, té y cacao)",7,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile
2024,1,97614,CONSORCIO SANTA MARTA S A,96828810-5,RELLENO SANITARIO SANTA MARTA,Gestores de residuos,15,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Metropolitana de Santiago,Talagante,Talagante,13601,-33.697171417964,-70.802532359533,Destinatario Final,666706,1,69.15,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,"03 01 05 | Serrín, virutas, recortes, madera, tableros de partículas y chapas distintos de los mencionados en el código 03 01 04",5,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",3,01 | Residuos de la transformación de la madera y de la producción de tableros y muebles,1,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile
