razon_social,anio,Eliminación,Recepción y Almacenamiento,Valorización,total,pct_valorizacion,n_declaraciones,rubro
COMERCIALIZADORA VACOR LIMITADA,2024,0.0,0.0,11.5665,11.5665,100.0,8,Gestores de residuos
COMERCIALIZADORA Y DISTRIBUIDORA HOHE S.A.,2024,5.35,0.0,0.0,5.35,0.0,15,Otras actividades
COMPANIA GENERAL DE ELECTRICIDAD S.A.,2024,1017.02,2.98,19.793,1039.793,1.9035519569760522,103,Otras actividades
COMPLEJO METALURGICO ALTONORTE SA,2024,0.0,2479.69,0.0,2479.69,0.0,9,Otras industrias manufactureras
COMUNIDAD EDIFICIO TORRE BADAJOZ,2024,0.0,0.031,0.0,0.031,0.0,1,Otras actividades
CONSORCIO DE SALUD SANTIAGO ORIENTE S.A. SOCIEDAD CONCESIONARIA,2024,17058.56,0.0,0.0,17058.56,0.0,33,Construcción
CONSORCIO ICAFAL - L Y D S.A..,2024,9490.83,0.0,0.0,9490.83,0.0,21,Construcción
CONSORCIO ICAFAL - L Y D SPA,2024,135.72,0.0,0.0,135.72,0.0,5,Construcción
CONSORCIO NADIC S.A.,2024,1041.868,0.0,0.0,1041.868,0.0,23,Construcción
CONSTR ANDRES BASCUNAN ESPINEIRA Y CIA  LTDA,2024,846.53,0.0,0.0,846.53,0.0,11,Construcción
CONSTRUCCIONES URALES CHILE S.A,2024,238.18399999999997,0.0,0.0,238.18399999999997,0.0,4,Construcción
CONSTRUCTORA ALFREDO JARA Y COMPANIA S.A.,2024,1418.428,0.0,0.0,1418.428,0.0,43,Construcción
CONSTRUCTORA ALMAGRO S A,2024,2980.66,0.0,0.0,2980.66,0.0,39,Construcción
CONSTRUCTORA ASFALCURA SPA,2024,31.32,0.0,0.0,31.32,0.0,1,Otras industrias manufactureras
CONSTRUCTORA BRISAS DE BATUCO S.A.,2024,2459.0,0.0,0.0,2459.0,0.0,11,Construcción
CONSTRUCTORA CALAN SPA,2024,140.07,0.0,0.0,140.07,0.0,3,Construcción
CONSTRUCTORA CARRAN S A,2024,543.05,0.0,0.0,543.05,0.0,7,Otras actividades
CONSTRUCTORA CONCRETA S A,2024,939.0,0.0,0.0,939.0,0.0,5,Construcción
CONSTRUCTORA CONCRETA SPA,2024,4018.86,0.0,0.0,4018.86,0.0,31,Construcción
CONSTRUCTORA COSTA SUR LIMITADA,2024,82.32,0.0,0.0,82.32,0.0,7,Construcción
CONSTRUCTORA DE PAVIMENTOS ASFALTICOS BITUMIX S.A,2024,1238.4,4.84,6.96,1250.2,0.5567109262517996,6,Otras industrias manufactureras
CONSTRUCTORA DE VICENTE SA,2024,204.0,0.0,0.0,204.0,0.0,2,Construcción
CONSTRUCTORA E INMOBILIARIA PRESIDENTE RIESCO S.A.,2024,3424.23,0.0,0.0,3424.23,0.0,20,Otras actividades
CONSTRUCTORA ECHEVERRIA IZQUIERDO SPA,2024,4514.97,0.0,0.0,4514.97,0.0,29,Construcción
CONSTRUCTORA ELISUR  SPA,2024,178.5,0.0,0.0,178.5,0.0,3,Construcción
CONSTRUCTORA GRUPO COLOSO LIMITADA,2024,94.35,0.0,0.0,94.35,0.0,3,Construcción
CONSTRUCTORA INMOBILIARIA E INVERSIONES OVAL LIMITADA,2024,16205.455,0.0,0.0,16205.455,0.0,44,Construcción
CONSTRUCTORA L Y D S A,2024,2587.89842,0.0,0.0,2587.89842,0.0,54,Construcción
CONSTRUCTORA LONDRES LIMITADA,2024,1776.389,0.0,0.0,1776.389,0.0,7,Construcción
CONSTRUCTORA MARGA MARGA SPA,2024,220.0,0.0,0.0,220.0,0.0,2,Construcción
CONSTRUCTORA NOVAL LIMITADA,2024,2427.86,0.0,0.0,2427.86,0.0,21,Construcción
CONSTRUCTORA NOVATEC EDIFICIOS S.A.,2024,31.32,0.0,0.0,31.32,0.0,2,Construcción
CONSTRUCTORA NOVATEC S.A.,2024,3952.31178,0.0,1.879,3954.19078,0.047519204422402705,21,Construcción
CONSTRUCTORA NUEVA QUILICURA SPA,2024,108.09,0.0,0.0,108.09,0.0,2,Construcción
CONSTRUCTORA PACAL S A,2024,30.0,0.0,0.0,30.0,0.0,2,Construcción
CONSTRUCTORA PAZ SPA,2024,2118.45,0.0,0.0,2118.45,0.0,12,Otras actividades
CONSTRUCTORA POCURO SPA,2024,6867.21,0.0,5.27,6872.4800000000005,0.07668265313249364,28,Construcción
CONSTRUCTORA SEPCO S.A.,2024,186.18,0.0,0.0,186.18,0.0,1,Construcción
CONSTRUCTORA VIVE SOCIAL SPA,2024,43.5,0.0,0.0,43.5,0.0,1,Construcción
CONSTRUMART S.A.,2024,59.629999999999995,0.0,0.0,59.629999999999995,0.0,2,Comercio minorista
CONTENEDORES PATAGONIA SPA,2024,0.0,0.0,17.29,17.29,100.0,8,Otras actividades
COOP AGRICOLA Y LECHERA DE LA UNION LTDA,2024,2690.01,0.0,0.0,2690.01,0.0,3,Otras industrias manufactureras
CORCOVADO DE VERANO SPA,2024,0.26,0.0,0.0,0.26,0.0,1,Otras centrales de generación eléctrica
CORP DE AYUDA A LA FAMILIA DE CARABINEROS DE CHILE,2024,341.95,0.0,0.0,341.95,0.0,2,Otras actividades
CORP NACIONAL DEL COBRE DE CHILE,2024,2.09,1667.3100000000002,13718.71,15388.109999999999,89.15136426760661,21,Minería
CORP TECNICA DE FLUIDOS S A,2024,3.06,0.349,11.75,15.158999999999999,77.51170921564747,25,Comercio mayorista
COTELSA S.A.,2024,0.0,0.0,1.2,1.2,100.0,1,Industria de la madera y silvicultura
CRISTALERIAS DE CHILE S A,2024,285.65999999999997,0.0,273.61,559.27,48.9227028090189,13,Otras industrias manufactureras
CRISTALERIAS TORO SPA,2024,261.73,0.0,76.72,338.45000000000005,22.668045501551187,26,Otras industrias manufactureras
CRUZADOS SADP,2024,4916.22,0.0,94.998,5011.218,1.8957067922409285,33,Comercio minorista
DAVID BROWN SANTASALO SOUTH AMERICA S.A.,2024,0.0,17.07,4.49,21.560000000000002,20.82560296846011,2,Otras industrias manufactureras
DELABASE GOYCOLEA SPA,2024,180.018,0.0,0.0,180.018,0.0,8,Construcción
DELGADO S.A.,2024,200.0,0.0,0.0,200.0,0.0,11,Otras industrias manufactureras
DEMO CONSTRUCCIONES  S. A.,2024,24145.464500000002,0.0,0.0,24145.464500000002,0.0,82,Construcción
DERCO SPA,2024,0.0,118.666,31.842,150.50799999999998,21.156350492997053,19,Ventas y mantención de vehículos automotores
DERCOMAQ SPA,2024,0.0,35.421,7.058,42.479,16.615268721015088,13,Ventas y mantención de vehículos automotores
DESARROLLO INMOBILIARIO EJERCITO LIBERTADOR SPA,2024,39.15,0.0,0.0,39.15,0.0,1,Construcción
DESARROLLOS CONSTRUCTIVOS AXIS S A,2024,560.51,0.0,1.6340000000000001,562.144,0.2906728525075426,17,Construcción
DHL SUPPLY CHAIN CHILE S.A,2024,0.0,0.6367,15.4878,16.1245,96.05135042947067,6,Otras actividades
DIANA SOLAR SPA,2024,0.31,0.0,0.0,0.31,0.0,1,Otras centrales de generación eléctrica
DIAZ CUMSILLE INGENIERIA Y CONSTRUCCION S.A.,2024,3033.996,0.0,0.0,3033.996,0.0,11,Construcción
DICTUC S.A.,2024,90.0,0.0,0.0,90.0,0.0,7,Otras actividades
DIGITAL HOLDINGS CHILE SPA,2024,660.3299999999999,0.0,0.0,660.3299999999999,0.0,15,Otras actividades
DISTRIBUIDORA CUMMINS CHILE S A,2024,0.0,270.08,0.0,270.08,0.0,11,Comercio mayorista
DISTRIBUIDORA PORTLAND S A,2024,0.0,3.72,0.0,3.72,0.0,1,Comercio mayorista
DONA ANTONIA SOLAR SPA,2024,0.0,57.88,0.0,57.88,0.0,1,Otras centrales de generación eléctrica
EATON INDUSTRIES (CHILE) SPA,2024,36.91,0.0,0.0,36.91,0.0,11,Otras industrias manufactureras
EBCO S.A.,2024,19302.3057,12.18,2.34,19316.8257,0.012113791553236409,175,Construcción
ECOAZA SPA,2024,0.0,0.0,3021.15,3021.15,100.0,12,Gestores de residuos
ECOLAB SPA,2024,2.53,0.0,0.0,2.53,0.0,1,"Industria química, de plástico y caucho"
ECOMET S A,2024,0.044270000000000004,0.0,0.0,0.044270000000000004,0.0,7,Otras industrias manufactureras
ELECTROLUX DE CHILE S.A.,2024,194.25,0.0,0.0,194.25,0.0,13,Otras industrias manufactureras
ELEMENTO SPA,2024,9.57,0.0,0.0,9.57,0.0,1,Construcción
EMBALAJES INDUSTRIALES ARAYA LIMITADA,2024,0.0,0.0,14.11,14.11,100.0,4,Industria de la madera y silvicultura
EMBOTELLADORA ANDINA CHILE S.A.,2024,3.11,0.0,0.0,3.11,0.0,1,Otras actividades
EMBOTELLADORA ANDINA S A,2024,223.615,0.0,0.0,223.615,0.0,5,Otras industrias manufactureras
EMBOTELLADORA METROPOLITANA S.A.,2024,3.766,0.0,27.694,31.46,88.02924348378893,17,Otras industrias manufactureras
EMBOTELLADORAS CHILENAS UNIDAS S.A,2024,1702.4540000000002,0.74,0.0,1703.1940000000002,0.0,25,Otras industrias manufactureras
EMPRESA CONSTRUCTORA MENA Y OVALLE S A,2024,8768.51,0.0,0.0,8768.51,0.0,19,Construcción
EMPRESA CONSTRUCTORA ORMUZ LIMITADA,2024,99.0,0.0,0.0,99.0,0.0,1,Construcción
EMPRESA DE AGUA POTABLE IZARRA DE LO AGUIRRE S A,2024,8.11,0.0,0.0,8.11,0.0,1,"Captación, tratamiento y distribución de agua"
EMPRESA DE LOS FERROCARRILES DEL ESTADO,2024,8327.967,0.0,365.523,8693.49,4.204559963835008,69,Otras actividades
EMPRESA DE TRANSPORTE DE PASAJEROS METRO S A,2024,48273.12,1.5999999999999999,197.96519999999998,48472.6852,0.40840568081423306,223,Otras actividades
EMPRESA ELECTRICA CAMPICHE SPA,2024,9.905,0.0,11.185,21.09,53.03461356092936,7,Termoeléctricas
EMPRESA ELECTRICA PUENTE ALTO S.A.,2024,254.92,0.0,0.0,254.92,0.0,6,Otras actividades
EMPRESA ELECTRICA VENTANAS SPA,2024,9.905,0.0,11.185,21.09,53.03461356092936,7,Termoeléctricas
EMPRESA NACIONAL DE ENERGIA ENEX S.A.,2024,0.0,0.0,10.38,10.38,100.0,2,Refinería de petróleo
EMPRESA NACIONAL DE MINERIA,2024,0.0,486.74,48.55,535.29,9.069849987857049,2,Otras industrias manufactureras
EMPRESAS GASCO S.A.,2024,427.35,0.0,2.134,429.48400000000004,0.4968753201516237,9,Otras actividades
ENAP REFINERIAS S A,2024,3013.64,0.0,316.73,3330.37,9.510354705333041,11,Comercio mayorista
ENEL DISTRIBUCION CHILE S.A.,2024,29441.761,0.864,358.124,29800.749,1.2017281847513297,172,Otras actividades
ENEL GENERACION CHILE S.A.,2024,0.0,0.0,780.0,780.0,100.0,1,Otras centrales de generación eléctrica
ENEL GREEN POWER CHILE SA,2024,211.645035,25.077,0.0,236.722035,0.0,20,Otras centrales de generación eléctrica
ENVASES CENTRAL S A,2024,0.0,485.392,0.0,485.392,0.0,12,Otras industrias manufactureras
ENVASES CMF SOCIEDAD ANONIMA,2024,11.92,0.0,0.0,11.92,0.0,2,"Industria química, de plástico y caucho"
ENVASES IMPRESOS CORDILLERA SPA,2024,52.67,0.0,0.0,52.67,0.0,12,Industria del papel y celulosa
ENVASES Y LITOGRAFIA AGUILA S.A.,2024,0.0,0.0,35.76318,35.76318,100.0,10,Otras industrias manufactureras
EPAV S.A.,2024,32.46,0.0,0.0,32.46,0.0,8,Construcción
ESCO ELECMETAL FUNDICION LIMITADA,2024,3.74,0.0,0.0,3.74,0.0,1,Otras industrias manufactureras
ESSITY CHILE S.A.,2024,3.27,0.0,0.0,3.27,0.0,1,Industria del papel y celulosa
EUROCORP DOS S.A.,2024,2760.76,0.0,0.0,2760.76,0.0,22,Construcción
EVERCRISP SNACK PRODUCTOS DE CHILE S A,2024,0.0,0.0,7.300000000000001,7.300000000000001,100.0,3,Otras industrias manufactureras
FABRICACION VISTALIBRE LIMITADA,2024,0.0,0.0,4.503,4.503,100.0,4,Otras industrias manufactureras
FABRICACIONES METALICAS CONTAINERLAND LIMITADA,2024,151.59,0.0,0.0,151.59,0.0,12,Otras industrias manufactureras
FALABELLA INMOBILIARIO S.A,2024,7.0,0.0,0.0,7.0,0.0,1,Otras actividades
FAROL SOLAR SPA,2024,1.24,0.0,0.0,1.24,0.0,1,Otras centrales de generación eléctrica
FASTPACK S A,2024,0.0,0.135,0.0,0.135,0.0,3,Otras industrias manufactureras
FCA PAVIMENTOS Y REVESTIMIENTOS BUDNIK HNOS S A,2024,353.7,0.0,0.0,353.7,0.0,12,Otras industrias manufactureras
FERROCARRIL DE ANTOFAGASTA A BOLIVIA,2024,51.68,0.0,0.0,51.68,0.0,11,Otras actividades
FIBRA INGENIERIA Y CONSTRUCCION SPA,2024,0.0,0.0,17.07,17.07,100.0,3,"Industria química, de plástico y caucho"
FIBROCEMENTOS VOLCAN LIMITADA,2024,3776.1169999999997,0.0,0.0,3776.1169999999997,0.0,24,Otras industrias manufactureras
FIEFRE S.A,2024,63.120000000000005,0.0,0.0,63.120000000000005,0.0,4,Otras industrias manufactureras
FLESAN ANCLAJES S.A.,2024,0.0,0.0,0.034,0.034,100.0,1,Construcción
FLEX EQUIPOS DE DESCANSO CHILE LIMITADA,2024,0.0,5.38,0.0,5.38,0.0,1,Otras industrias manufactureras
FLSMIDTH S.A.,2024,0.0,0.0,2.69,2.69,100.0,2,Otras actividades
FRANCISCO HUENCHUNIR DIAZ,2024,280.47,0.0,0.0,280.47,0.0,4,Construcción
FREYSSINET CHILE SPA,2024,748.9699999999999,0.0,0.0,748.9699999999999,0.0,10,Construcción
FUCHS GELLONA Y SILVA S A,2024,4601.43,0.0,13.049999999999999,4614.4800000000005,0.28280542986425333,46,Construcción
FUCHS GELLONA Y SILVA SPA,2024,1744.7849999999999,0.0,0.0,1744.7849999999999,0.0,10,Construcción
FUND INSTITUTO PROFESIONAL DUOC UC,2024,143.23,78.17,0.0,221.39999999999998,0.0,18,Otras actividades
FUNDACION INVICA,2024,688.17,0.0,0.0,688.17,0.0,4,Otras actividades
GASCO GLP S A,2024,179.25,147.70999999999998,1145.27,1472.23,77.79151355426801,26,Comercio mayorista
GASVALPO SPA,2024,0.0,3.153,0.0,3.153,0.0,1,Otras actividades
GENERADORA CAIMANES SPA,2024,26.599999999999998,0.0,0.0,26.599999999999998,0.0,4,Otras centrales de generación eléctrica
GENERADORA METROPOLITANA SPA,2024,156.5,12.0,1.8,170.3,1.0569583088667058,19,Termoeléctricas
GESPANIA CONSTRUCTORA S.A.,2024,1292.7,0.94,0.0,1293.64,0.0,10,Construcción
GESTION INTEGRAL DE RESIDUOS GEOBARRA EXINS S.A.,2024,5930.619,27.24,500.17,6458.0289999999995,7.74493270315138,42,Gestores de residuos
GNL QUINTERO SA,2024,35.3416,0.0,0.0,35.3416,0.0,12,Otras actividades
GOODYEAR DE CHILE S A I C,2024,0.0,47.235,87.144,134.37900000000002,64.84941843591632,16,"Industria química, de plástico y caucho"
GS EXPORTACIONES SOCIEDAD ANONIMA,2024,23.84,0.0,0.0,23.84,0.0,3,Gestores de residuos
GUALLATIRI SPA,2024,6.25,0.0,0.0,6.25,0.0,4,Otras centrales de generación eléctrica
GUILLERMO CELENTANO CONTENEDORES PATAGONIA E.I.R.L,2024,0.0,0.0,5.39,5.39,100.0,1,Otras actividades
GUZMAN Y LARRAIN VIVIENDAS ECONOMICAS SPA,2024,167.08,0.0,17.18,184.26000000000002,9.323781612938237,14,Construcción
HARTING LIMITADA,2024,20.7499,0.0,0.0,20.7499,0.0,23,"Industria química, de plástico y caucho"
HILTI CHILE LIMITADA,2024,0.0,6.3629999999999995,0.0,6.3629999999999995,0.0,4,Otras actividades
HORMIGONES BICENTENARIO S.A.,2024,42180.46,0.0,0.0,42180.46,0.0,14,Otras industrias manufactureras
HORMISUR INEIN S A,2024,240.0,0.0,0.0,240.0,0.0,2,Construcción
HOSPITAL CLINICO METROPOLITANO DE LA FLORIDA DOCTORA ELOISA DIAZ,2024,13.719999999999999,0.0,0.0,13.719999999999999,0.0,2,Otras actividades
HUAWEI (CHILE) S.A.,2024,0.0,11.75274,0.0,11.75274,0.0,13,Otras actividades
HUNTER DOUGLAS CHILE S A,2024,0.0,0.0,506.76,506.76,100.0,21,Otras industrias manufactureras
IBM DE CHILE S A C,2024,0.0,0.456,0.0,0.456,0.0,7,Otras actividades
ICAFAL INGENIERIA Y CONSTRUCCION S A,2024,40579.12,173.97,12.65,40765.740000000005,0.031030958839456856,37,Construcción
ICITY SPA,2024,118.89,0.0,0.0,118.89,0.0,11,Construcción
ICONEX (CHILE) SPA,2024,0.0,0.398,0.0,0.398,0.0,2,Otras industrias manufactureras
IDEA INVERSIONES INMOBILIARIAS SEIS SPA,2024,9576.5,0.0,0.0,9576.5,0.0,35,Construcción
IDEA INVERSIONES INMOBILIARIAS TRES S.A.,2024,2419.0,0.0,0.0,2419.0,0.0,14,Construcción
ILUMINACION Y PAISAJE LIMITADA,2024,3.4935,0.0,0.0,3.4935,0.0,2,Construcción
IMIFLEX SPA,2024,0.0,0.0,40.059999999999995,40.059999999999995,100.0,9,"Industria química, de plástico y caucho"
IMPORTADORA CAFE DO BRASIL S A,2024,0.0,3.84,0.0,3.84,0.0,1,Otras industrias manufactureras
IMPORTADORA DE REPUESTOS BRASIL LTDA,2024,0.0,0.0,2.295,2.295,100.0,2,Ventas y mantención de vehículos automotores
INDUSTRIA DE ALIMENTOS TRENDY S A,2024,1.11,0.0,0.0,1.11,0.0,1,Otras industrias manufactureras
INDUSTRIA DE TUBOS Y PREFABRICADOS DE HORMIGON BUDNIK S A,2024,87.0,0.0,0.0,87.0,0.0,5,Otras industrias manufactureras
INDUSTRIA METALURGICA URSUS TROTTER S A,2024,0.0,0.0,84.001,84.001,100.0,10,Otras industrias manufactureras
INDUSTRIAL OCHAGAVIA LIMITADA,2024,13.84,0.0,0.0,13.84,0.0,4,Otras industrias manufactureras
INDUSTRIAS CERESITA S A,2024,199.0365,5.55,5.83,210.4165,2.7706952639170406,20,"Industria química, de plástico y caucho"
INDUSTRIAS DE BALATAS SPA,2024,243.6,0.0,0.0,243.6,0.0,8,Otras industrias manufactureras
INES MATTE URREJOLA RENTA SPA,2024,4335.11,0.0,0.0,4335.11,0.0,12,Construcción
INMOB BBI SA,2024,1017.72,0.0,0.0,1017.72,0.0,7,Otras actividades
INMOB PLAZA CHACABUCO SA,2024,3320.79,0.0,6.525,3327.315,0.19610406589096616,32,Construcción
INMOBILIARIA ALTO HIPODROMO S.A.,2024,1782.63,0.0,66.64999999999999,1849.2800000000002,3.6041053815539015,21,Construcción
INMOBILIARIA ALTO LA CRUZ LIMITADA,2024,6879.16,0.0,0.0,6879.16,0.0,23,Otras actividades
INMOBILIARIA AMERICO VESPUCIO 4641 S A,2024,3260.0,0.0,0.0,3260.0,0.0,4,Otras actividades
INMOBILIARIA ANDES SPA,2024,26.1,0.0,0.0,26.1,0.0,1,Otras actividades
INMOBILIARIA ARBOLEDA SPA,2024,35449.89,0.0,0.0,35449.89,0.0,9,Otras actividades
INMOBILIARIA ARGOMEDO SPA,2024,231.0,0.0,0.0,231.0,0.0,1,Otras actividades
INMOBILIARIA ARRAYAN SPA,2024,1178.31,0.0,4.874,1183.184,0.4119393095241315,17,Otras actividades
INMOBILIARIA BARRIO PARQUE SANTIAGO SPA,2024,1706.0,0.0,0.0,1706.0,0.0,10,Otras actividades
INMOBILIARIA BE SMART SAN MIGUEL SPA,2024,60.9,0.0,0.0,60.9,0.0,3,Otras actividades
INMOBILIARIA BILBAO SPA,2024,54.81,0.0,0.0,54.81,0.0,1,Construcción
INMOBILIARIA BROWN SUR SPA,2024,183.57,0.0,0.0,183.57,0.0,2,Otras actividades
INMOBILIARIA BUSTAMANTE SPA,2024,2351.61,0.0,0.0,2351.61,0.0,12,Otras actividades
INMOBILIARIA BUZETA SPA,2024,385.2,0.0,0.0,385.2,0.0,2,Otras actividades
INMOBILIARIA CAPITAN ORELLA DOS SPA,2024,1852.23,0.0,0.0,1852.23,0.0,18,Construcción
INMOBILIARIA CELIA SOLAR SPA,2024,1632.07,0.0,31.86,1663.9299999999998,1.9147440096638682,21,Otras actividades
INMOBILIARIA CLARO DECOMBE SPA,2024,81.0,0.0,0.0,81.0,0.0,1,Construcción
INMOBILIARIA CLUB PY CATALINA S A,2024,18.33,0.0,0.0,18.33,0.0,1,Otras actividades
INMOBILIARIA COLOSO VICUNA MACKENNA LIMITADA,2024,2928.42,0.0,0.0,2928.42,0.0,8,Construcción
INMOBILIARIA CONCHALI UNO SPA,2024,3142.35399999999,0.0,0.0,3142.35399999999,0.0,14,Construcción
INMOBILIARIA CONTIGO 1 SPA,2024,1131.87,0.0,0.0,1131.87,0.0,8,Otras actividades
INMOBILIARIA CUMMING SPA,2024,672.678,3.5719999999999996,0.0,676.25,0.0,13,Otras actividades
INMOBILIARIA DACNA LIMITADA,2024,411.26,0.0,0.0,411.26,0.0,5,Otras actividades
INMOBILIARIA DOMEYKO SPA,2024,4166.39,0.0,12.1184,4178.508400000001,0.29001736600553435,35,Otras actividades
INMOBILIARIA DON VICENTE TRES SPA,2024,1368.0,0.0,0.0,1368.0,0.0,12,Otras actividades
INMOBILIARIA E INVERSIONES LOJA V SPA,2024,3094.85016,0.0,0.0,3094.85016,0.0,13,Construcción
INMOBILIARIA EDIFICIOS DE HACIENDA SPA,2024,3875.85,0.0,7.92,3883.77,0.2039255671679837,22,Otras actividades
INMOBILIARIA EJERCITO SPA,2024,1614.496,0.0,0.0,1614.496,0.0,14,Otras actividades
INMOBILIARIA EL ALBA DE VALLE GRANDE III SPA,2024,614.0,0.0,0.0,614.0,0.0,7,Otras actividades
INMOBILIARIA ESQUEMA SPA,2024,770.0,0.0,0.0,770.0,0.0,9,Otras actividades
INMOBILIARIA EXEQUIEL FERNANDEZ SPA,2024,2020.318,0.0,0.0,2020.318,0.0,16,Construcción
INMOBILIARIA FP 75 SPA,2024,3492.81,0.0,0.0,3492.81,0.0,12,Otras actividades
INMOBILIARIA GIMAX 74 SPA,2024,263.61,0.0,0.0,263.61,0.0,1,Otras actividades
INMOBILIARIA GPR LAS CANAS LIMITADA,2024,1015.5999999999999,0.0,0.0,1015.5999999999999,0.0,13,Construcción
INMOBILIARIA GRUPO SANTOLAYA LIMITADA,2024,1095.534,0.0,0.0,1095.534,0.0,3,Construcción
INMOBILIARIA GUILLERMO MANN SPA,2024,5715.59,0.0,0.0,5715.59,0.0,23,Construcción
INMOBILIARIA HUECHURABA LTDA,2024,999.0640000000001,0.0,0.0,999.0640000000001,0.0,5,Construcción
INMOBILIARIA JOFRE SPA,2024,1528.5900000000001,0.0,0.0,1528.5900000000001,0.0,17,Otras actividades
INMOBILIARIA LA CISTERNA SPA,2024,2562.0,0.0,29.77,2591.77,1.148635874325268,4,Otras actividades
INMOBILIARIA LA ESMERALDA SPA,2024,2463.84,0.0,9.862,2473.702,0.39867372868680223,20,Otras actividades
INMOBILIARIA LA PIRAMIDE SPA,2024,1768.71,0.0,0.0,1768.71,0.0,10,Construcción
INMOBILIARIA LAMPA ORIENTE S.A.,2024,2120.0,0.0,0.0,2120.0,0.0,9,Construcción
INMOBILIARIA LAS CONDES 10800 SPA,2024,566.22,0.0,0.0,566.22,0.0,6,Otras actividades
INMOBILIARIA LAS ENCINAS DE PENALOLEN S A,2024,3468.9900000000002,0.15,0.42,3469.5600000000004,0.012105281361325352,23,Construcción
INMOBILIARIA LAS HUALTATAS SPA,2024,186.3,0.0,0.0,186.3,0.0,1,Otras actividades
INMOBILIARIA LEBEN CAPITANES SPA,2024,54.81,0.0,0.0,54.81,0.0,1,Otras actividades
INMOBILIARIA LIRA SPA,2024,731.6700000000001,0.0,0.0,731.6700000000001,0.0,10,Otras actividades
INMOBILIARIA LOMAS DE ASIS LIMITADA,2024,2654.37,0.0,0.0,2654.37,0.0,11,Otras actividades
INMOBILIARIA LOS ALERCES 2222 SPA,2024,216.0,0.0,0.0,216.0,0.0,4,Otras actividades
INMOBILIARIA LOS HUIQUES SPA,2024,655.0,2.41,8.73,666.14,1.3105353229050951,10,Otras actividades
INMOBILIARIA LOS JARDINES DE CERRILLOS SPA,2024,1031.93,0.0,0.0,1031.93,0.0,8,Otras actividades
INMOBILIARIA LOS MONTES SPA,2024,113.10000000000001,0.0,0.0,113.10000000000001,0.0,3,Otras actividades
INMOBILIARIA LOS ROBLES SPA,2024,163.56,0.0,0.0,163.56,0.0,2,Otras actividades
INMOBILIARIA LOS SACRAMENTINOS S A,2024,387.0,0.0,0.0,387.0,0.0,8,Otras actividades
INMOBILIARIA MALBEC SPA,2024,1957.5,0.0,17.039,1974.539,0.8629356016771511,28,Otras actividades
INMOBILIARIA MATTA SPA,2024,459.36,0.0,1.4,460.76,0.3038458199496484,7,Otras actividades
INMOBILIARIA MILLENIUM LIMITADA,2024,0.0,0.0,5.1,5.1,100.0,1,Construcción
INMOBILIARIA MIRADOR AZUL UNO SPA,2024,250.43,0.0,0.0,250.43,0.0,3,Otras actividades
INMOBILIARIA MIRADOR DEL CARMEN SPA,2024,157.47,0.0,0.0,157.47,0.0,2,Otras actividades
INMOBILIARIA MONSENOR EYZAGUIRRE II SPA,2024,281.56,0.0,0.0,281.56,0.0,4,Otras actividades
INMOBILIARIA NUCLEO CANDELARIA 2 S.A.,2024,860.58,0.0,0.0,860.58,0.0,9,Otras actividades
INMOBILIARIA NUEVA QUILICURA LIMITADA,2024,1447.366,0.0,0.0,1447.366,0.0,7,Otras actividades
INMOBILIARIA NUEVOS DESARROLLOS TRES SPA,2024,234.0,0.0,0.0,234.0,0.0,2,Construcción
INMOBILIARIA OLIVARES SPA,2024,608.0,0.0,0.0,608.0,0.0,9,Otras actividades
INMOBILIARIA PASEO PANAMERICANO SPA,2024,98.76599999999999,0.0,0.0,98.76599999999999,0.0,3,Construcción
INMOBILIARIA PATAGONIA S.A.,2024,4284.786,9.83,4.09,4298.706,0.09514491104997644,21,Otras actividades
INMOBILIARIA PAULONIA SPA,2024,1574.56,0.0,0.0,1574.56,0.0,8,Otras actividades
INMOBILIARIA PAZ SPA,2024,11870.88129,0.0,0.0,11870.88129,0.0,45,Construcción
INMOBILIARIA PDV 70 SPA,2024,341.03999999999996,0.0,0.0,341.03999999999996,0.0,5,Otras actividades
INMOBILIARIA PEDRO DE ONA SPA,2024,311.0,0.0,0.0,311.0,0.0,2,Otras actividades
INMOBILIARIA PEDRO TORRES SPA,2024,1566.0,0.0,0.0,1566.0,0.0,14,Otras actividades
INMOBILIARIA PEZOA SPA,2024,1053.0,0.0,0.0,1053.0,0.0,10,Otras actividades
INMOBILIARIA PIE ANDINO UNO SPA,2024,6440.0,0.0,0.0,6440.0,0.0,15,Otras actividades
INMOBILIARIA PILARES S.A.,2024,6487.187,5.3,0.0,6492.487,0.0,28,Construcción
INMOBILIARIA PK 67 S A,2024,31.32,0.0,0.0,31.32,0.0,1,Construcción
INMOBILIARIA PLAZA PROVIDENCIA SPA,2024,218.60000000000002,0.0,0.0,218.60000000000002,0.0,2,Construcción
INMOBILIARIA PUENTE LIMITADA,2024,230.0,0.0,0.0,230.0,0.0,5,Otras actividades
INMOBILIARIA PY S A,2024,5645.074,0.0,0.0,5645.074,0.0,21,Otras actividades
INMOBILIARIA QUEBRADA CLARA SPA,2024,1049.216,0.0,0.0,1049.216,0.0,13,Construcción
INMOBILIARIA QUINCHAMALI SPA,2024,346.0,0.0,0.0,346.0,0.0,5,Otras actividades
INMOBILIARIA RDG MANUEL RODRIGUEZ SPA,2024,1022.76,0.0,0.0,1022.76,0.0,7,Otras actividades
INMOBILIARIA RENTA LOS MILITARES SPA,2024,1.86,0.0,0.0,1.86,0.0,15,Construcción
